Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined
OneByteStrategy,1903821363_96084_1_32771,1903821363,0,0,185,NOT_FLIPPED,5.221366882324219e-05,0,37,512,5,0,185,194,0,0,1
OneByteStrategy,1834300834_441853_1_32,1834300834,0,0,135,NOT_FLIPPED,3.3855438232421875e-05,0,-,-,-,-,135,142,0,0,1
OneByteStrategy,4022478935_726465_1_32771,4022478935,0,0,126,NOT_FLIPPED,5.745887756347656e-05,0,18,138,5,0,126,178,0,0,1
OneByteStrategy,1903833507_1037775_1_288,1903833507,0,1,169,FLIPPED_CONDITION,0.006439685821533203,1,37,512,47,0,169,239,1,4,1
OneByteStrategy,1903851228_539393_1_32,1903851228,0,0,85,NOT_FLIPPED,4.57763671875e-05,0,12,153,19,0,85,89,0,0,1
OneByteStrategy,1903821462_520974_0_32,1903821462,0,0,129,NOT_FLIPPED,6.246566772460938e-05,0,37,512,14,0,129,139,0,0,1
OneByteStrategy,1903848753_539393_1_288,1903848753,0,0,181,NOT_FLIPPED,4.696846008300781e-05,2,12,153,19,0,181,182,0,40,1
RandomStrategy,1834300834_441853_0_32,1834300834,1011,4604,135,MAXIMUM_EXECUTION_TIME_REACHED,15.000660181045532,0,-,-,-,-,135,143,0,0,5
RandomStrategy,3072984623_726465_1_32771,3072984623,8,16,126,FLIPPED_CONDITION,0.04298281669616699,0,-,-,-,-,126,183,1,0,5
RandomStrategy,3229184935_14671_1_32,3229184935,10732,17937,139,MAXIMUM_EXECUTION_TIME_REACHED,15.001043939590454,0,3,36,9,0,139,173,0,0,5
RandomStrategy,1903821462_930920_0_32771,1903821462,6,22,130,FLIPPED_CONDITION,0.10094609260559081,0,37,512,14,0,130,139,1,0,5
RandomStrategy,1416559362_582185_1_38,1416559362,16077,30744,136,MAXIMUM_EXECUTION_TIME_REACHED,15.00026469230652,2,246,2690,17,0,136,139,0,4,5
RandomStrategy,1834228663_520974_1_32,1834228663,3,9,131,FLIPPED_CONDITION,0.07880783081054688,0,-,-,-,-,131,139,1,0,5
RandomStrategy,1834228663_1037775_1_32771,1834228663,3,6,132,FLIPPED_CONDITION,0.06330990791320801,0,-,-,-,-,132,139,1,0,5
RandomStrategy,611337383_520974_0_32,611337383,779,2697,125,MAXIMUM_EXECUTION_TIME_REACHED,15.00316505432129,0,-,-,-,-,125,139,0,0,5
RandomStrategy,3229184935_571544_1_32771,3229184935,839,2786,136,MAXIMUM_EXECUTION_TIME_REACHED,15.000773763656616,0,3,36,9,0,136,139,0,0,5
RandomStrategy,1834228663_441853_1_32771,1834228663,1,3,132,FLIPPED_CONDITION,0.046085453033447264,0,-,-,-,-,132,139,1,0,5
RandomStrategy,1903845618_726465_1_32771,1903845618,29,65,124,FLIPPED_CONDITION,0.14388642311096192,0,6,78,5,0,124,159,1,0,5
RandomStrategy,3229184935_365515_0_32771,3229184935,0,7826,1,MAXIMUM_EXECUTION_TIME_REACHED,15.000935983657836,0,3,36,9,0,1,5,0,0,5
RandomStrategy,1903864725_123636_0_32,1903864725,2130,4431,149,FLIPPED_CONDITION,12.64499797821045,1,7,45,3,0,149,204,1,1,5
RandomStrategy,3071765735_726465_0_32771,3071765735,367,1171,126,MAXIMUM_EXECUTION_TIME_REACHED,15.008329486846923,0,-,-,-,-,126,204,0,0,5
RandomStrategy,1097652389_286295_1_38,1097652389,3318,7413,134,MAXIMUM_EXECUTION_TIME_REACHED,15.000614356994628,1,4,39,8,0,134,183,0,4,5
RandomStrategy,1903851492_539393_1_32771,1903851492,1,3,71,FLIPPED_CONDITION,0.010345077514648438,0,12,153,19,0,71,74,1,0,5
RandomStrategy,1416604209_582185_1_38,1416604209,3204,4232,218,MAXIMUM_EXECUTION_TIME_REACHED,15.000372552871704,1,-,-,-,-,218,219,0,2,5
RandomStrategy,1903848753_539393_1_32771,1903848753,0,2,135,FLIPPED_CONDITION,0.008080196380615235,0,12,153,19,0,135,138,1,0,5
RandomStrategy,1097652389_582185_0_38,1097652389,0,2,148,FLIPPED_CONDITION,0.004780101776123047,2,4,39,8,0,148,152,1,18,5
RandomStrategy,1903831527_582185_0_32,1903831527,1,3,134,FLIPPED_CONDITION,0.17662353515625,0,246,2690,32,0,134,173,1,0,5
RandomStrategy,1903821429_441853_1_32771,1903821429,3,8,128,FLIPPED_CONDITION,0.010763168334960938,0,37,512,11,0,128,136,1,0,5
RandomStrategy,1903846377_582185_1_288,1903846377,1087,6037,167,MAXIMUM_EXECUTION_TIME_REACHED,15.001828384399413,1,246,2690,34,0,167,189,0,3,5
RandomStrategy,3229184935_621290_1_32,3229184935,1031,6148,171,MAXIMUM_EXECUTION_TIME_REACHED,15.000566864013672,0,3,36,9,0,171,189,0,0,5
RandomStrategy,1903830900_582185_1_32,1903830900,16,31,184,FLIPPED_CONDITION,0.017215967178344727,0,246,2690,5,0,184,190,1,0,5
RandomStrategy,1903845618_245655_0_32771,1903845618,631,2060,124,MAXIMUM_EXECUTION_TIME_REACHED,15.003981685638427,0,6,78,5,0,124,182,0,0,5
RandomStrategy,4204124642_726465_0_34,4204124642,1,2,127,FLIPPED_CONDITION,0.005933380126953125,2,18,138,14,0,127,138,1,2,5
RandomStrategy,1903828491_582185_0_32,1903828491,869,2788,123,MAXIMUM_EXECUTION_TIME_REACHED,15.00310297012329,0,246,2690,5,0,123,151,0,0,5
RandomStrategy,1903846971_582185_1_288,1903846971,0,1,164,FLIPPED_CONDITION,0.0024021625518798827,13,246,2690,26,0,164,167,1,32,5
RandomStrategy,1903863339_966829_1_32,1903863339,4,9,151,FLIPPED_CONDITION,0.05950465202331543,1,20,111,3,0,151,206,1,2,5
RandomStrategy,1903839975_582185_1_34,1903839975,22,85,130,FLIPPED_CONDITION,0.3413588523864746,1,246,2690,32,0,130,131,1,1,5
RandomStrategy,1903857795_245655_1_34,1903857795,589,2060,127,MAXIMUM_EXECUTION_TIME_REACHED,15.003964805603028,2,6,78,14,0,127,182,0,2,5
RandomStrategy,1834228663_96084_1_32771,1834228663,7,12,132,FLIPPED_CONDITION,0.08171238899230956,0,-,-,-,-,132,139,1,0,5
RandomStrategy,3229184935_652907_1_32,3229184935,816,2710,135,MAXIMUM_EXECUTION_TIME_REACHED,15.002059364318848,0,3,36,9,0,135,139,0,0,5
RandomStrategy,3786813068_582185_0_32,3786813068,3,6,130,FLIPPED_CONDITION,0.03984675407409668,0,-,-,-,-,130,136,1,0,5
RandomStrategy,611337383_441853_0_32,611337383,816,2723,125,MAXIMUM_EXECUTION_TIME_REACHED,15.005088233947754,0,-,-,-,-,125,139,0,0,5
RandomStrategy,1903841097_539393_0_511,1903841097,1341,2388,203,FLIPPED_CONDITION,12.702607154846191,1,14,206,3,2,203,238,1,53,5
RandomStrategy,1903850337_96084_1_40,1903850337,0,1,141,FLIPPED_CONDITION,0.004759788513183594,1,37,512,3,0,141,142,1,1,5
RandomStrategy,1903863339_966829_0_32,1903863339,1787,3695,151,MAXIMUM_EXECUTION_TIME_REACHED,15.003215408325195,1,20,111,3,0,151,206,0,2,5
RandomStrategy,1903821495_441853_0_32,1903821495,1052,4630,133,MAXIMUM_EXECUTION_TIME_REACHED,15.002072048187255,0,37,512,20,0,133,143,0,0,5
RandomStrategy,1903833936_582185_0_32,1903833936,8693,17770,165,MAXIMUM_EXECUTION_TIME_REACHED,15.00047264099121,0,246,2690,24,0,165,249,0,0,5
RandomStrategy,1903848324_582185_0_32,1903848324,0,7964,2,MAXIMUM_EXECUTION_TIME_REACHED,15.000687599182129,0,246,2690,8,0,2,5,0,0,5
RandomStrategy,3229195660_582185_0_32771,3229195660,0,3,130,FLIPPED_CONDITION,0.009171390533447265,0,4,39,5,0,130,136,1,0,5
RandomStrategy,1903831461_582185_0_32,1903831461,4,7,134,FLIPPED_CONDITION,0.07880349159240722,0,246,2690,32,0,134,173,1,0,5
RandomStrategy,1903851228_539393_0_32771,1903851228,380,2369,59,MAXIMUM_EXECUTION_TIME_REACHED,15.000720453262328,0,12,153,19,0,59,89,0,0,5
RandomStrategy,611337383_441853_1_32,611337383,2,6,125,FLIPPED_CONDITION,0.011996173858642578,0,-,-,-,-,125,136,1,0,5
RandomStrategy,1903821429_441853_0_32,1903821429,770,2701,127,MAXIMUM_EXECUTION_TIME_REACHED,15.002242136001588,0,37,512,11,0,127,139,0,0,5
RandomStrategy,1834228663_1037775_1_32,1834228663,0,1,131,FLIPPED_CONDITION,0.03667912483215332,0,-,-,-,-,131,139,1,0,5
RandomStrategy,1903831461_582185_1_32771,1903831461,3,4,142,FLIPPED_CONDITION,0.014556503295898438,0,246,2690,32,0,142,150,1,0,5
RandomStrategy,1903821429_930920_1_32,1903821429,2,7,127,FLIPPED_CONDITION,0.00899043083190918,0,37,512,11,0,127,136,1,0,5
RandomStrategy,1903840602_726465_0_32,1903840602,335,1150,123,MAXIMUM_EXECUTION_TIME_REACHED,15.005472230911256,0,14,206,5,0,123,204,0,0,5
RandomStrategy,3229184935_569562_1_32771,3229184935,9752,16562,139,MAXIMUM_EXECUTION_TIME_REACHED,15.000367784500122,0,3,36,9,0,139,170,0,0,5
RandomStrategy,1903838028_582185_0_33,1903838028,9,32,132,FLIPPED_CONDITION,0.402040433883667,1,246,2690,32,0,132,173,1,3,5
RandomStrategy,3229195660_286295_1_40,3229195660,3556,7841,131,MAXIMUM_EXECUTION_TIME_REACHED,15.003242254257202,1,4,39,5,0,131,183,0,3,5
RandomStrategy,4158871574_582185_1_32,4158871574,20,53,184,FLIPPED_CONDITION,0.02691793441772461,0,246,2690,6,0,184,188,1,0,5
RandomStrategy,4204137842_726465_1_32771,4204137842,4,18,124,FLIPPED_CONDITION,0.14717750549316405,0,18,138,5,0,124,159,1,0,5
RandomStrategy,1903842450_582185_1_34,1903842450,849,2824,150,MAXIMUM_EXECUTION_TIME_REACHED,15.000962114334106,1,246,2690,26,0,150,151,0,1,5
RandomStrategy,1903829184_582185_0_32,1903829184,1512,5122,128,MAXIMUM_EXECUTION_TIME_REACHED,15.001206827163696,0,246,2690,18,0,128,133,0,0,5
RandomStrategy,1903821429_96084_1_32771,1903821429,2,4,128,FLIPPED_CONDITION,0.011258792877197266,0,37,512,11,0,128,136,1,0,5
RandomStrategy,3229184935_98302_1_32,3229184935,785,2734,135,MAXIMUM_EXECUTION_TIME_REACHED,15.001176118850708,0,3,36,9,0,135,139,0,0,5
RandomStrategy,1903877529_96084_0_32,1903877529,965,4459,140,MAXIMUM_EXECUTION_TIME_REACHED,15.000416564941407,2,37,512,3,0,140,143,0,2,5
RandomStrategy,1903851228_539393_1_288,1903851228,1,2,183,FLIPPED_CONDITION,0.01684083938598633,2,12,153,19,0,183,184,1,44,5
RandomStrategy,1903821462_930920_1_32771,1903821462,0,2,130,FLIPPED_CONDITION,0.007162332534790039,0,37,512,14,0,130,138,1,0,5
RandomStrategy,4022478935_726465_0_32771,4022478935,938,3111,126,MAXIMUM_EXECUTION_TIME_REACHED,15.002656841278077,0,18,138,5,0,126,184,0,0,5
RandomStrategy,618698825_582185_1_32771,618698825,0,1,137,FLIPPED_CONDITION,0.0355410099029541,0,-,-,-,-,137,173,1,0,5
RandomStrategy,1903821363_96084_0_32,1903821363,777,2665,123,MAXIMUM_EXECUTION_TIME_REACHED,15.005317497253419,0,37,512,5,0,123,139,0,0,5
RandomStrategy,611337383_930920_0_32,611337383,796,2696,125,MAXIMUM_EXECUTION_TIME_REACHED,15.005977678298951,0,-,-,-,-,125,139,0,0,5
RandomStrategy,1903821495_96084_0_32,1903821495,986,4174,133,MAXIMUM_EXECUTION_TIME_REACHED,15.001877403259277,0,37,512,20,0,133,143,0,0,5
RandomStrategy,1903852680_123636_1_34,1903852680,25,85,160,FLIPPED_CONDITION,0.1486812114715576,2,7,45,1,0,160,165,1,32,5
RandomStrategy,3229184935_14671_1_32771,3229184935,10309,17277,140,MAXIMUM_EXECUTION_TIME_REACHED,15.000378274917603,0,3,36,9,0,140,173,0,0,5
RandomStrategy,3229184935_886690_1_32,3229184935,1463,2510,206,MAXIMUM_EXECUTION_TIME_REACHED,15.002548027038575,0,3,36,9,0,206,238,0,0,5
RandomStrategy,3229195660_582185_0_40,3229195660,2,12,129,FLIPPED_CONDITION,0.013723182678222656,2,4,39,5,0,129,136,1,6,5
RandomStrategy,1289560608_582185_0_32,1289560608,8568,18638,128,MAXIMUM_EXECUTION_TIME_REACHED,15.000333023071288,0,-,-,-,-,128,136,0,0,5
RandomStrategy,4204137842_539393_1_32,4204137842,30,53,184,FLIPPED_CONDITION,0.2563321590423584,0,18,138,5,0,184,220,1,0,5
RandomStrategy,1903848159_582185_1_40,1903848159,1,4,133,FLIPPED_CONDITION,0.046478986740112305,2,246,2690,28,0,133,199,1,4,5
RandomStrategy,1903826874_582185_1_32,1903826874,98,194,184,FLIPPED_CONDITION,0.07412834167480468,0,246,2690,5,0,184,190,1,0,5
RandomStrategy,1903833243_582185_0_32,1903833243,1506,5016,128,MAXIMUM_EXECUTION_TIME_REACHED,15.000979804992676,0,246,2690,31,0,128,131,0,0,5
RandomStrategy,1903821363_1037775_1_32771,1903821363,11,21,124,FLIPPED_CONDITION,0.028708505630493163,0,37,512,5,0,124,133,1,0,5
RandomStrategy,611337383_441853_0_32771,611337383,831,2701,126,MAXIMUM_EXECUTION_TIME_REACHED,15.002981662750244,0,-,-,-,-,126,139,0,0,5
RandomStrategy,1903848324_582185_1_32,1903848324,1,5,2,FLIPPED_CONDITION,0.01628851890563965,0,246,2690,8,0,2,7,1,0,5
RandomStrategy,1903821363_96084_0_32771,1903821363,786,2649,124,MAXIMUM_EXECUTION_TIME_REACHED,15.003147077560424,0,37,512,5,0,124,139,0,0,5
RandomStrategy,1903821462_930920_1_32,1903821462,3,10,129,FLIPPED_CONDITION,0.00843505859375,0,37,512,14,0,129,138,1,0,5
RandomStrategy,611337383_930920_0_32771,611337383,800,2698,126,MAXIMUM_EXECUTION_TIME_REACHED,15.0041024684906,0,-,-,-,-,126,139,0,0,5
RandomStrategy,1903848126_930920_1_32,1903848126,0,4,139,FLIPPED_CONDITION,0.006135988235473633,2,37,512,3,0,139,140,1,2,5
RandomStrategy,3069408149_582185_0_32771,3069408149,1440,4842,126,MAXIMUM_EXECUTION_TIME_REACHED,15.001163721084595,0,-,-,-,-,126,131,0,0,5
RandomStrategy,1903848126_441853_1_32,1903848126,0,1,139,FLIPPED_CONDITION,0.01027679443359375,2,37,512,3,0,139,140,1,2,5
RandomStrategy,1903851492_539393_0_32,1903851492,2045,12389,70,MAXIMUM_EXECUTION_TIME_REACHED,15.000441122055054,0,12,153,19,0,70,123,0,0,5
RandomStrategy,4249714321_582185_1_38,4249714321,2229,4853,172,MAXIMUM_EXECUTION_TIME_REACHED,15.000590705871582,2,246,2690,28,0,172,173,0,6,5
RandomStrategy,1903821528_96084_0_32771,1903821528,0,10,138,FLIPPED_CONDITION,0.043818426132202146,0,37,512,26,0,138,143,1,0,5
RandomStrategy,1903870137_582185_0_288,1903870137,343,4188,5,FLIPPED_CONDITION,3.035300922393799,1,246,2690,9,0,5,6,1,1,5
RandomStrategy,611337383_520974_1_32771,611337383,3,6,126,FLIPPED_CONDITION,0.017877197265625,0,-,-,-,-,126,136,1,0,5
RandomStrategy,4022478935_726465_1_32,4022478935,3,10,125,FLIPPED_CONDITION,0.03402056694030762,0,18,138,5,0,125,178,1,0,5
RandomStrategy,3070242125_582185_0_511,3070242125,6,11,134,FLIPPED_CONDITION,0.039985942840576175,2,-,-,-,-,134,199,1,6,5
RandomStrategy,1834228663_441853_0_32,1834228663,1034,4654,131,MAXIMUM_EXECUTION_TIME_REACHED,15.00295467376709,0,-,-,-,-,131,143,0,0,5
RandomStrategy,1903821429_1037775_1_32771,1903821429,0,3,128,FLIPPED_CONDITION,0.007269716262817383,0,37,512,11,0,128,136,1,0,5
RandomStrategy,1903839645_582185_1_288,1903839645,46,81,128,FLIPPED_CONDITION,0.1157188892364502,2,246,2690,19,0,128,133,1,4,5
RandomStrategy,3229184935_539393_1_32,3229184935,8269,14689,186,MAXIMUM_EXECUTION_TIME_REACHED,15.00100736618042,0,3,36,9,0,186,206,0,0,5
RandomStrategy,3229190182_582185_1_38,3229190182,624,2063,128,MAXIMUM_EXECUTION_TIME_REACHED,15.002006530761719,2,4,39,1,0,128,182,0,4,5
RandomStrategy,611337383_930920_1_32771,611337383,1,2,126,FLIPPED_CONDITION,0.00987691879272461,0,-,-,-,-,126,136,1,0,5
RandomStrategy,3477502214_726465_0_32771,3477502214,929,3107,129,MAXIMUM_EXECUTION_TIME_REACHED,15.001828575134278,0,18,138,5,0,129,184,0,0,5
RandomStrategy,1289560608_582185_0_32771,1289560608,9271,19723,129,MAXIMUM_EXECUTION_TIME_REACHED,15.000375461578368,0,-,-,-,-,129,136,0,0,5
RandomStrategy,1903847862_582185_0_40,1903847862,13254,28253,133,MAXIMUM_EXECUTION_TIME_REACHED,15.000497579574585,2,246,2690,28,0,133,173,0,4,5
RandomStrategy,1903851228_539393_0_32,1903851228,386,2325,58,MAXIMUM_EXECUTION_TIME_REACHED,15.001269054412841,0,12,153,19,0,58,89,0,0,5
RandomStrategy,3068429831_582185_0_32,3068429831,1461,5109,125,MAXIMUM_EXECUTION_TIME_REACHED,15.001452255249024,0,-,-,-,-,125,133,0,0,5
RandomStrategy,3072984623_245655_0_32,3072984623,657,2100,125,MAXIMUM_EXECUTION_TIME_REACHED,15.00539870262146,0,-,-,-,-,125,182,0,0,5
RandomStrategy,1903821462_96084_0_32771,1903821462,2,5,130,FLIPPED_CONDITION,0.08896856307983399,0,37,512,14,0,130,139,1,0,5
RandomStrategy,611337383_1037775_0_32,611337383,868,2794,125,MAXIMUM_EXECUTION_TIME_REACHED,15.00460147857666,0,-,-,-,-,125,139,0,0,5
RandomStrategy,1903830801_582185_0_32771,1903830801,840,2867,129,MAXIMUM_EXECUTION_TIME_REACHED,15.001217603683472,0,246,2690,25,0,129,151,0,0,5
RandomStrategy,1903842780_582185_1_32,1903842780,2008,2638,217,FLIPPED_CONDITION,4.66987042427063,1,246,2690,26,0,217,219,1,1,5
RandomStrategy,1903857795_726465_0_34,1903857795,0,1,127,FLIPPED_CONDITION,0.003860139846801758,2,6,78,14,0,127,138,1,2,5
RandomStrategy,1097652389_123636_0_38,1097652389,1,3,196,FLIPPED_CONDITION,0.0071753978729248045,2,4,39,8,0,196,202,1,38,5
RandomStrategy,1903830801_582185_1_32,1903830801,2,7,128,FLIPPED_CONDITION,0.009357643127441407,0,246,2690,25,0,128,148,1,0,5
RandomStrategy,1903853571_726465_0_38,1903853571,0,1,131,FLIPPED_CONDITION,0.012503767013549804,2,14,206,21,0,131,142,1,6,5
RandomStrategy,1903864692_123636_0_32,1903864692,668,2223,148,FLIPPED_CONDITION,11.623182821273804,1,7,45,2,0,148,203,1,1,5
RandomStrategy,1097652389_966829_0_38,1097652389,2,4,197,FLIPPED_CONDITION,0.007538700103759765,2,4,39,8,0,197,203,1,38,5
RandomStrategy,1903842780_582185_0_32,1903842780,0,10,165,FLIPPED_CONDITION,0.017800331115722656,1,246,2690,26,0,165,190,1,1,5
RandomStrategy,1903833936_582185_1_32,1903833936,63,86,165,FLIPPED_CONDITION,0.3609745025634766,0,246,2690,24,0,165,219,1,0,5
RandomStrategy,1834300834_930920_0_32771,1834300834,717,3484,136,MAXIMUM_EXECUTION_TIME_REACHED,15.00086064338684,0,-,-,-,-,136,143,0,0,5
RandomStrategy,1903843011_582185_0_36,1903843011,3069,15381,166,MAXIMUM_EXECUTION_TIME_REACHED,15.000558185577393,1,246,2690,24,0,166,190,0,2,5
RandomStrategy,1903856178_726465_0_288,1903856178,5557,12563,129,MAXIMUM_EXECUTION_TIME_REACHED,15.001406621932983,2,14,206,16,0,129,165,0,6,5
RandomStrategy,4204137842_539393_1_32771,4204137842,28,41,185,FLIPPED_CONDITION,0.3603992462158203,0,18,138,5,0,185,220,1,0,5
RandomStrategy,1903833507_1037775_0_288,1903833507,5,12,171,FLIPPED_CONDITION,0.5419055461883545,1,37,512,47,0,171,235,1,5,5
RandomStrategy,3229184935_582185_1_288,3229184935,3146,16315,182,MAXIMUM_EXECUTION_TIME_REACHED,15.00046706199646,0,3,36,9,0,182,184,0,0,5
RandomStrategy,1903870137_582185_1_288,1903870137,1,7,5,FLIPPED_CONDITION,0.11990585327148437,1,246,2690,9,0,5,89,1,1,5
RandomStrategy,4098453275_582185_1_288,4098453275,837,1451,144,MAXIMUM_EXECUTION_TIME_REACHED,15.006570529937743,1,14,156,2,0,144,235,0,4,5
RandomStrategy,1903821363_1037775_1_32,1903821363,5,15,123,FLIPPED_CONDITION,0.03296761512756348,0,37,512,5,0,123,133,1,0,5
RandomStrategy,1903845816_582185_1_32,1903845816,2,8,127,FLIPPED_CONDITION,0.024042415618896484,2,246,2690,14,0,127,136,1,2,5
RandomStrategy,3229184935_960866_1_32771,3229184935,955,3109,156,MAXIMUM_EXECUTION_TIME_REACHED,15.001355409622192,0,3,36,9,0,156,203,0,0,5
RandomStrategy,1903854891_582185_1_288,1903854891,0,9,4,FLIPPED_CONDITION,0.02912139892578125,1,246,2690,6,0,4,6,1,1,5
RandomStrategy,1903854462_582185_0_34,1903854462,0,4,134,FLIPPED_CONDITION,0.02268538475036621,1,246,2690,17,0,134,139,1,1,5
RandomStrategy,618698825_582185_0_32771,618698825,8039,19794,144,MAXIMUM_EXECUTION_TIME_REACHED,15.000196838378907,0,-,-,-,-,144,155,0,0,5
RandomStrategy,3229184935_886690_1_32771,3229184935,1520,2608,207,MAXIMUM_EXECUTION_TIME_REACHED,15.004182291030883,0,3,36,9,0,207,238,0,0,5
RandomStrategy,3229190182_848897_1_38,3229190182,1711,3660,130,MAXIMUM_EXECUTION_TIME_REACHED,15.002289485931396,1,4,39,1,0,130,181,0,2,5
RandomStrategy,1416604209_582185_0_38,1416604209,1,7,166,FLIPPED_CONDITION,0.03927702903747558,1,-,-,-,-,166,189,1,2,5
RandomStrategy,1903845222_582185_0_288,1903845222,35,77,128,FLIPPED_CONDITION,0.07126922607421875,2,246,2690,30,0,128,129,1,4,5
RandomStrategy,1903843143_726465_0_32771,1903843143,354,1161,129,MAXIMUM_EXECUTION_TIME_REACHED,15.005213069915772,0,14,206,17,0,129,204,0,0,5
RandomStrategy,1834228663_930920_1_32771,1834228663,2,9,132,FLIPPED_CONDITION,0.05264954566955567,0,-,-,-,-,132,139,1,0,5
RandomStrategy,1903851492_539393_0_32771,1903851492,1971,12536,71,MAXIMUM_EXECUTION_TIME_REACHED,15.000301885604859,0,12,153,19,0,71,123,0,0,5
RandomStrategy,3229195660_582185_1_40,3229195660,627,2104,129,MAXIMUM_EXECUTION_TIME_REACHED,15.00207872390747,2,4,39,5,0,129,182,0,6,5
RandomStrategy,1903828491_582185_1_32771,1903828491,26,66,124,FLIPPED_CONDITION,0.033919906616210936,0,246,2690,5,0,124,145,1,0,5
RandomStrategy,1903834101_520974_1_288,1903834101,3,5,135,FLIPPED_CONDITION,0.013841819763183594,2,37,512,21,0,135,168,1,2,5
RandomStrategy,1903852713_726465_1_34,1903852713,347,1158,127,MAXIMUM_EXECUTION_TIME_REACHED,15.008272981643676,2,14,206,14,0,127,204,0,2,5
RandomStrategy,1903821363_930920_0_32,1903821363,818,2659,123,MAXIMUM_EXECUTION_TIME_REACHED,15.004421615600586,0,37,512,5,0,123,139,0,0,5
RandomStrategy,1903830801_582185_0_32,1903830801,803,2762,128,MAXIMUM_EXECUTION_TIME_REACHED,15.002717781066895,0,246,2690,25,0,128,151,0,0,5
RandomStrategy,1903821495_520974_0_32771,1903821495,722,3313,134,MAXIMUM_EXECUTION_TIME_REACHED,15.001506662368774,0,37,512,20,0,134,143,0,0,5
RandomStrategy,4022478935_726465_0_32,4022478935,907,3078,125,MAXIMUM_EXECUTION_TIME_REACHED,15.002118635177613,0,18,138,5,0,125,184,0,0,5
RandomStrategy,1903865121_582185_1_32,1903865121,2132,4668,131,MAXIMUM_EXECUTION_TIME_REACHED,15.001621532440186,1,246,2690,35,0,131,173,0,2,5
RandomStrategy,3071765735_726465_1_32,3071765735,14,27,125,FLIPPED_CONDITION,0.018004083633422853,0,-,-,-,-,125,202,1,0,5
RandomStrategy,4204137842_726465_1_32,4204137842,4,19,123,FLIPPED_CONDITION,0.29607486724853516,0,18,138,5,0,123,159,1,0,5
RandomStrategy,1903877529_930920_1_32,1903877529,2,8,140,FLIPPED_CONDITION,0.006567525863647461,2,37,512,3,0,140,141,1,2,5
RandomStrategy,4249747288_582185_1_40,4249747288,6645,13636,143,MAXIMUM_EXECUTION_TIME_REACHED,15.000421142578125,2,246,2690,27,0,143,199,0,20,5
RandomStrategy,1903847862_582185_1_40,1903847862,26,51,133,FLIPPED_CONDITION,0.04065051078796387,2,246,2690,28,0,133,152,1,4,5
RandomStrategy,1903850337_930920_1_40,1903850337,0,1,141,FLIPPED_CONDITION,0.003071498870849609,1,37,512,3,0,141,142,1,1,5
RandomStrategy,1903877529_520974_1_32,1903877529,0,1,140,FLIPPED_CONDITION,0.002972841262817383,2,37,512,3,0,140,141,1,2,5
RandomStrategy,1903824597_1037775_1_32,1903824597,0,1,154,FLIPPED_CONDITION,0.015176534652709961,0,37,512,39,0,154,239,1,0,5
RandomStrategy,1903821363_441853_0_32771,1903821363,810,2732,124,MAXIMUM_EXECUTION_TIME_REACHED,15.002633762359618,0,37,512,5,0,124,139,0,0,5
RandomStrategy,1903821363_930920_1_32,1903821363,1,6,123,FLIPPED_CONDITION,0.017712831497192383,0,37,512,5,0,123,133,1,0,5
RandomStrategy,1903821429_96084_0_32,1903821429,824,2658,127,MAXIMUM_EXECUTION_TIME_REACHED,15.004219055175781,0,37,512,11,0,127,139,0,0,5
RandomStrategy,1903851921_582185_0_255,1903851921,352,2159,7,MAXIMUM_EXECUTION_TIME_REACHED,15.004521465301513,1,246,2690,3,49,7,89,0,3,5
RandomStrategy,1903821429_96084_1_32,1903821429,0,2,127,FLIPPED_CONDITION,0.0063286304473876955,0,37,512,11,0,127,136,1,0,5
RandomStrategy,3229184935_101179_1_32,3229184935,370,1213,156,MAXIMUM_EXECUTION_TIME_REACHED,15.002819728851318,0,3,36,9,0,156,204,0,0,5
RandomStrategy,1903845222_582185_1_288,1903845222,12,38,196,FLIPPED_CONDITION,0.06897449493408203,2,246,2690,30,0,196,199,1,54,5
RandomStrategy,1903840602_726465_1_32,1903840602,5,16,123,FLIPPED_CONDITION,0.04744763374328613,0,14,206,5,0,123,177,1,0,5
RandomStrategy,1903833243_582185_1_32,1903833243,0,4,128,FLIPPED_CONDITION,0.009051895141601563,0,246,2690,31,0,128,132,1,0,5
RandomStrategy,1903821495_1037775_0_32,1903821495,661,3318,133,MAXIMUM_EXECUTION_TIME_REACHED,15.002488613128662,0,37,512,20,0,133,143,0,0,5
RandomStrategy,3229184935_502207_1_32,3229184935,12201,18413,4,MAXIMUM_EXECUTION_TIME_REACHED,15.000522947311401,0,3,36,9,0,4,7,0,0,5
RandomStrategy,3068429831_582185_0_32771,3068429831,1535,5091,126,MAXIMUM_EXECUTION_TIME_REACHED,15.001078605651855,0,-,-,-,-,126,133,0,0,5
RandomStrategy,1903858752_539393_1_288,1903858752,1,3,130,FLIPPED_CONDITION,0.007514142990112304,1,12,153,20,0,130,184,1,1,5
RandomStrategy,1903843143_726465_0_32,1903843143,344,1162,128,MAXIMUM_EXECUTION_TIME_REACHED,15.006902980804444,0,14,206,17,0,128,204,0,0,5
RandomStrategy,1834228663_930920_1_32,1834228663,3,9,131,FLIPPED_CONDITION,0.05389513969421387,0,-,-,-,-,131,139,1,0,5
