Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined
MagicByteStrategy,98928384_585264_0_32771,98928384,0,0,141,NOT_FLIPPED,5.53131103515625e-05,0,4,32,4,0,141,238,0,0,1
MagicByteStrategy,296738722_950909_0_36,296738722,5,6,14,FLIPPED_CONDITION,0.15760517120361328,1,6,61,4,0,14,38,1,4,1
MagicByteStrategy,98928384_1000659_0_32,98928384,0,0,22,NOT_FLIPPED,5.0067901611328125e-05,0,4,32,4,0,22,126,0,0,1
MagicByteStrategy,98927229_961657_1_32,98927229,0,3,223,FLIPPED_CONDITION,0.014641284942626953,1,4,32,3,0,223,230,1,1,1
MagicByteStrategy,98937426_151922_1_40,98937426,0,1,192,FLIPPED_CONDITION,0.011358261108398438,1,31,339,6,0,192,199,1,2,1
MagicByteStrategy,296755948_74179_0_40,296755948,12,14,370,NOT_FLIPPED,0.02982163429260254,1,22,149,13,0,370,502,0,164,1
MagicByteStrategy,98928384_35617_0_32,98928384,0,0,332,NOT_FLIPPED,5.698204040527344e-05,0,4,32,4,0,332,340,0,0,1
MagicByteStrategy,98927229_528362_0_32,98927229,0,1,169,FLIPPED_CONDITION,0.04045724868774414,1,4,32,3,0,169,256,1,1,1
MagicByteStrategy,890278240_261390_0_288,890278240,12,14,260,NOT_FLIPPED,0.12117719650268555,3,-,-,-,-,260,299,0,66,1
MagicByteStrategy,98928384_168856_0_32771,98928384,0,0,431,NOT_FLIPPED,5.91278076171875e-05,0,4,32,4,0,431,445,0,0,1
MagicByteStrategy,98924853_211100_0_38,98924853,1,5,25,FLIPPED_CONDITION,0.15296649932861328,1,22,149,2,0,25,39,1,3,1
MagicByteStrategy,296742187_919657_1_40,296742187,11,14,217,NOT_FLIPPED,0.1842339038848877,1,-,-,-,-,217,247,0,12,1
MagicByteStrategy,296749909_131172_1_294,296749909,0,1,16,FLIPPED_CONDITION,0.013370990753173828,1,-,-,-,-,16,39,1,1,1
MagicByteStrategy,98909640_1000659_0_32771,98909640,0,0,20,NOT_FLIPPED,4.935264587402344e-05,0,4,32,4,0,20,126,0,0,1
MagicByteStrategy,296855641_123985_1_38,296855641,14,14,281,NOT_FLIPPED,0.3391706943511963,1,22,149,4,0,281,371,0,2,1
MagicByteStrategy,98909640_51651_0_32771,98909640,0,0,26,NOT_FLIPPED,6.937980651855469e-05,0,4,32,4,0,26,121,0,0,1
MagicByteStrategy,98912808_919657_1_288,98912808,9,14,218,NOT_FLIPPED,0.21245574951171875,1,10,85,12,0,218,247,0,13,1
MagicByteStrategy,98909640_153580_0_32,98909640,0,0,270,NOT_FLIPPED,2.8133392333984375e-05,0,4,32,4,0,270,371,0,0,1
MagicByteStrategy,98946039_60229_0_32,98946039,14,14,229,NOT_FLIPPED,0.4193716049194336,1,10,85,2,0,229,234,0,2,1
MagicByteStrategy,296855641_261390_0_38,296855641,0,3,257,FLIPPED_CONDITION,0.013924360275268555,1,22,149,4,0,257,260,1,2,1
MagicByteStrategy,98912379_970235_0_40,98912379,4,14,203,NOT_FLIPPED,0.11050152778625488,1,10,85,2,0,203,340,0,3,1
MagicByteStrategy,98927229_153098_1_32,98927229,0,3,235,FLIPPED_CONDITION,0.04887652397155762,1,4,32,3,0,235,247,1,1,1
MagicByteStrategy,296855641_211100_0_38,296855641,0,3,338,FLIPPED_CONDITION,0.14252710342407227,1,22,149,4,0,338,340,1,2,1
MagicByteStrategy,98934060_151922_1_38,98934060,0,1,215,FLIPPED_CONDITION,0.21901297569274902,2,31,339,1,0,215,234,1,4,1
MagicByteStrategy,98928384_1000659_0_32771,98928384,0,0,23,NOT_FLIPPED,4.482269287109375e-05,0,4,32,4,0,23,126,0,0,1
MagicByteStrategy,296771689_261390_0_40,296771689,0,1,203,FLIPPED_CONDITION,0.010043621063232422,1,22,149,5,0,203,215,1,5,1
MagicByteStrategy,98909640_93985_0_32771,98909640,0,0,130,NOT_FLIPPED,5.626678466796875e-05,0,4,32,4,0,130,238,0,0,1
MagicByteStrategy,98948910_131172_1_38,98948910,0,1,24,FLIPPED_CONDITION,0.07265949249267578,1,54,420,2,0,24,121,1,2,1
MagicByteStrategy,98907957_131172_0_32,98907957,0,1,215,FLIPPED_CONDITION,0.07665348052978516,1,54,420,4,0,215,256,1,1,1
MagicByteStrategy,98909640_20309_1_32,98909640,0,0,430,NOT_FLIPPED,3.123283386230469e-05,0,4,32,4,0,430,435,0,0,1
MagicByteStrategy,296858413_131172_0_38,296858413,0,3,219,FLIPPED_CONDITION,0.05405235290527344,1,54,420,2,0,219,225,1,2,1
MagicByteStrategy,98912379_193050_0_40,98912379,2,5,212,FLIPPED_CONDITION,0.09483957290649414,1,10,85,2,0,212,247,1,3,1
MagicByteStrategy,98924853_261390_0_38,98924853,1,5,225,FLIPPED_CONDITION,0.10981535911560059,1,22,149,2,0,225,255,1,3,1
MagicByteStrategy,890278240_123985_0_288,890278240,14,14,234,NOT_FLIPPED,0.10547661781311035,2,-,-,-,-,234,281,0,36,1
MagicByteStrategy,98899674_131172_0_32771,98899674,0,0,6,NOT_FLIPPED,4.4345855712890625e-05,0,54,420,4,0,6,14,0,0,1
MagicByteStrategy,98927229_801711_0_32,98927229,0,1,146,FLIPPED_CONDITION,0.04134964942932129,1,4,32,3,0,146,225,1,1,1
MagicByteStrategy,98952804_131172_0_38,98952804,0,3,141,FLIPPED_CONDITION,0.006127119064331055,1,54,420,2,0,141,147,1,2,1
MagicByteStrategy,98928384_357687_1_32,98928384,0,0,202,NOT_FLIPPED,4.744529724121094e-05,0,4,32,4,0,202,206,0,0,1
MagicByteStrategy,98914623_123985_1_288,98914623,14,14,268,NOT_FLIPPED,0.36212825775146484,1,22,149,7,0,268,371,0,79,1
MagicByteStrategy,98913336_131172_1_40,98913336,0,1,136,FLIPPED_CONDITION,0.08882379531860352,1,54,420,8,0,136,256,1,3,1
MagicByteStrategy,296738722_765407_1_36,296738722,13,14,148,NOT_FLIPPED,0.21130013465881348,1,6,61,4,0,148,234,0,3,1
MagicByteStrategy,98927229_144448_0_32,98927229,0,1,27,FLIPPED_CONDITION,0.0753774642944336,1,4,32,3,0,27,126,1,1,1
MagicByteStrategy,296742187_60229_1_40,296742187,14,14,191,NOT_FLIPPED,0.2405080795288086,1,-,-,-,-,191,371,0,10,1
MagicByteStrategy,296694469_131172_0_32,296694469,0,0,121,NOT_FLIPPED,5.888938903808594e-05,0,54,420,3,0,121,126,0,0,1
MagicByteStrategy,98909640_944619_0_32,98909640,0,0,244,NOT_FLIPPED,3.528594970703125e-05,0,4,32,4,0,244,255,0,0,1
MagicByteStrategy,98928384_20309_1_32771,98928384,0,0,488,NOT_FLIPPED,5.316734313964844e-05,0,4,32,4,0,488,492,0,0,1
MagicByteStrategy,98946039_840868_0_32,98946039,0,1,234,FLIPPED_CONDITION,0.0067026615142822266,1,10,85,2,0,234,283,1,2,1
MagicByteStrategy,98909640_168574_1_32771,98909640,0,0,224,NOT_FLIPPED,4.315376281738281e-05,0,4,32,4,0,224,228,0,0,1
MagicByteStrategy,98909640_961657_0_32771,98909640,0,0,30,NOT_FLIPPED,6.246566772460938e-05,0,4,32,4,0,30,39,0,0,1
MagicByteStrategy,98922675_919657_1_288,98922675,8,14,242,NOT_FLIPPED,0.16699886322021484,1,10,85,13,0,242,254,0,37,1
MagicByteStrategy,98922675_145288_1_288,98922675,14,14,52,NOT_FLIPPED,0.020742177963256836,1,10,85,13,0,52,147,0,23,1
MagicByteStrategy,98912808_790838_0_288,98912808,14,14,244,NOT_FLIPPED,0.13106298446655273,1,10,85,12,0,244,496,0,19,1
MagicByteStrategy,98928384_289905_1_32771,98928384,0,0,233,NOT_FLIPPED,6.556510925292969e-05,0,4,32,4,0,233,237,0,0,1
MagicByteStrategy,98899047_131172_0_32,98899047,0,0,14,NOT_FLIPPED,4.291534423828125e-05,0,54,420,4,0,14,39,0,0,1
MagicByteStrategy,98927229_950786_0_32,98927229,0,1,21,FLIPPED_CONDITION,0.03581571578979492,1,4,32,3,0,21,121,1,1,1
MagicByteStrategy,98928384_168574_1_32771,98928384,0,0,227,NOT_FLIPPED,6.771087646484375e-05,0,4,32,4,0,227,231,0,0,1
MagicByteStrategy,98928384_801711_0_32,98928384,0,0,147,NOT_FLIPPED,4.839897155761719e-05,0,4,32,4,0,147,225,0,0,1
MagicByteStrategy,98903733_131172_1_32,98903733,0,3,135,FLIPPED_CONDITION,0.008194923400878906,1,54,420,4,0,135,257,1,1,1
MagicByteStrategy,296740999_261390_0_288,296740999,11,14,265,NOT_FLIPPED,0.029770612716674805,1,-,-,-,-,265,267,0,3,1
MagicByteStrategy,98909640_35527_0_32771,98909640,0,0,306,NOT_FLIPPED,5.650520324707031e-05,0,4,32,4,0,306,393,0,0,1
MagicByteStrategy,98909640_528362_0_32771,98909640,0,0,168,NOT_FLIPPED,5.221366882324219e-05,0,4,32,4,0,168,256,0,0,1
MagicByteStrategy,3422574507_967552_0_36,3422574507,11,14,228,NOT_FLIPPED,0.0779886245727539,2,5,55,4,0,228,243,0,6,1
MagicByteStrategy,296747038_169184_0_40,296747038,0,1,235,FLIPPED_CONDITION,0.0045583248138427734,1,-,-,-,-,235,241,1,9,1
MagicByteStrategy,98928384_93985_1_32,98928384,0,0,185,NOT_FLIPPED,3.814697265625e-05,0,4,32,4,0,185,189,0,0,1
MagicByteStrategy,98950857_123985_0_294,98950857,0,3,191,FLIPPED_CONDITION,0.023806095123291016,1,22,149,3,0,191,199,1,1,1
MagicByteStrategy,296738722_950909_1_36,296738722,13,14,11,NOT_FLIPPED,0.20093178749084473,1,6,61,4,0,11,38,0,3,1
MagicByteStrategy,98932905_151922_0_294,98932905,0,3,200,FLIPPED_CONDITION,0.012637138366699219,1,31,339,6,0,200,202,1,2,1
MagicByteStrategy,98928384_168856_1_32771,98928384,0,0,245,NOT_FLIPPED,2.8371810913085938e-05,0,4,32,4,0,245,247,0,0,1
MagicByteStrategy,98917824_131172_0_288,98917824,0,1,137,FLIPPED_CONDITION,0.01353907585144043,2,54,420,2,0,137,240,1,2,1
MagicByteStrategy,98909640_93985_0_32,98909640,0,0,129,NOT_FLIPPED,5.459785461425781e-05,0,4,32,4,0,129,238,0,0,1
MagicByteStrategy,98928384_438460_1_32771,98928384,0,0,258,NOT_FLIPPED,4.57763671875e-05,0,4,32,4,0,258,260,0,0,1
MagicByteStrategy,296742187_145288_0_40,296742187,8,14,28,NOT_FLIPPED,0.2915160655975342,1,-,-,-,-,28,39,0,6,1
MagicByteStrategy,98898321_131172_1_32,98898321,0,3,11,FLIPPED_CONDITION,0.009576797485351562,1,54,420,3,0,11,12,1,1,1
MagicByteStrategy,98924853_211100_1_38,98924853,1,2,25,FLIPPED_CONDITION,0.01023411750793457,1,22,149,2,0,25,26,1,3,1
MagicByteStrategy,98924853_74179_0_38,98924853,1,5,26,FLIPPED_CONDITION,0.09685468673706055,1,22,149,2,0,26,40,1,3,1
MagicByteStrategy,296771689_74179_1_40,296771689,0,2,232,FLIPPED_CONDITION,0.009963274002075195,1,22,149,5,0,232,244,1,5,1
MagicByteStrategy,98928384_35527_0_32,98928384,0,0,308,NOT_FLIPPED,3.838539123535156e-05,0,4,32,4,0,308,393,0,0,1
MagicByteStrategy,296863066_131172_0_38,296863066,0,3,250,FLIPPED_CONDITION,0.0789797306060791,1,54,420,2,0,250,256,1,2,1
MagicByteStrategy,98899872_950909_0_32,98899872,0,0,9,NOT_FLIPPED,5.745887756347656e-05,0,6,61,4,0,9,38,0,0,1
MagicByteStrategy,98950857_261390_0_294,98950857,0,3,199,FLIPPED_CONDITION,0.02462601661682129,1,22,149,3,0,199,202,1,1,1
MagicByteStrategy,98924853_123985_0_38,98924853,14,14,219,NOT_FLIPPED,0.2536625862121582,1,22,149,2,0,219,234,0,3,1
MagicByteStrategy,98909640_20309_1_32771,98909640,0,0,431,NOT_FLIPPED,5.030632019042969e-05,0,4,32,4,0,431,435,0,0,1
MagicByteStrategy,2191539794_169184_0_38,2191539794,0,3,227,FLIPPED_CONDITION,0.016640663146972656,2,-,-,-,-,227,243,1,4,1
MagicByteStrategy,98927229_153580_0_32,98927229,14,14,272,NOT_FLIPPED,0.37311673164367676,1,4,32,3,0,272,371,0,1,1
MagicByteStrategy,98916702_131172_1_32,98916702,0,5,135,FLIPPED_CONDITION,0.03529953956604004,1,54,420,2,0,135,240,1,2,1
MagicByteStrategy,98946039_840868_1_32,98946039,0,3,232,FLIPPED_CONDITION,0.006314516067504883,1,10,85,2,0,232,249,1,2,1
MagicByteStrategy,98947227_169184_0_40,98947227,0,1,234,FLIPPED_CONDITION,0.015196800231933594,1,31,339,6,0,234,241,1,8,1
MagicByteStrategy,98921784_60229_1_40,98921784,11,14,202,NOT_FLIPPED,0.1766524314880371,1,10,85,1,0,202,214,0,8,1
MagicByteStrategy,98927229_93985_0_32,98927229,0,1,131,FLIPPED_CONDITION,0.0046176910400390625,1,4,32,3,0,131,238,1,1,1
MagicByteStrategy,98928384_144448_0_32771,98928384,0,0,29,NOT_FLIPPED,5.602836608886719e-05,0,4,32,4,0,29,126,0,0,1
MagicByteStrategy,296837623_131172_1_38,296837623,0,1,30,FLIPPED_CONDITION,0.05303549766540527,1,54,420,2,0,30,126,1,2,1
MagicByteStrategy,98946039_145288_0_32,98946039,0,1,34,FLIPPED_CONDITION,0.0823211669921875,1,10,85,2,0,34,39,1,2,1
MagicByteStrategy,296777431_261390_0_40,296777431,11,14,226,NOT_FLIPPED,0.3984854221343994,1,-,-,-,-,226,247,0,21,1
MagicByteStrategy,98909640_305635_0_32,98909640,0,0,276,NOT_FLIPPED,2.9802322387695312e-05,0,4,32,4,0,276,371,0,0,1
MagicByteStrategy,890278240_123985_1_288,890278240,14,14,369,NOT_FLIPPED,0.024714946746826172,2,-,-,-,-,369,370,0,122,1
MagicByteStrategy,98923665_211100_1_40,98923665,9,14,58,NOT_FLIPPED,0.3940410614013672,1,22,149,2,0,58,180,0,29,1
MagicByteStrategy,98909640_20309_0_32771,98909640,0,0,485,NOT_FLIPPED,5.2928924560546875e-05,0,4,32,4,0,485,492,0,0,1
MagicByteStrategy,98929737_123985_0_288,98929737,7,14,203,NOT_FLIPPED,0.23565244674682617,1,22,149,4,0,203,214,0,9,1
MagicByteStrategy,98918649_211100_1_40,98918649,9,14,55,NOT_FLIPPED,0.3517887592315674,1,22,149,9,0,55,180,0,26,1
MagicByteStrategy,98902908_131172_0_32,98902908,0,0,13,NOT_FLIPPED,4.935264587402344e-05,0,54,420,3,0,13,121,0,0,1
MagicByteStrategy,98913336_131172_0_40,98913336,1,3,136,FLIPPED_CONDITION,0.011866092681884766,1,54,420,8,0,136,218,1,3,1
MagicByteStrategy,98928384_944619_1_32771,98928384,0,0,225,NOT_FLIPPED,7.557868957519531e-05,0,4,32,4,0,225,227,0,0,1
MagicByteStrategy,98909640_51651_1_32,98909640,0,0,188,NOT_FLIPPED,5.0067901611328125e-05,0,4,32,4,0,188,190,0,0,1
MagicByteStrategy,890258638_765407_0_288,890258638,14,14,195,NOT_FLIPPED,0.22370171546936035,1,31,339,3,0,195,234,0,20,1
MagicByteStrategy,98921784_840868_1_40,98921784,11,14,189,NOT_FLIPPED,0.20436644554138184,1,10,85,1,0,189,492,0,13,1
MagicByteStrategy,98913897_211100_0_288,98913897,9,14,52,NOT_FLIPPED,0.3217635154724121,1,22,149,7,0,52,180,0,23,1
MagicByteStrategy,98928384_628478_0_32,98928384,0,0,141,NOT_FLIPPED,3.886222839355469e-05,0,4,32,4,0,141,225,0,0,1
MagicByteStrategy,98921784_193050_1_40,98921784,11,14,250,NOT_FLIPPED,0.3328368663787842,1,10,85,1,0,250,255,0,24,1
MagicByteStrategy,98913897_261390_0_288,98913897,9,14,221,NOT_FLIPPED,0.32433509826660156,1,22,149,7,0,221,247,0,16,1
MagicByteStrategy,296742187_11991_0_40,296742187,8,14,29,NOT_FLIPPED,0.25377416610717773,1,-,-,-,-,29,40,0,6,1
MagicByteStrategy,296755948_123985_0_40,296755948,14,14,480,NOT_FLIPPED,0.14855027198791504,1,22,149,13,0,480,496,0,225,1
MagicByteStrategy,98914623_261390_1_288,98914623,1,2,246,FLIPPED_CONDITION,0.056616783142089844,1,22,149,7,0,246,254,1,41,1
MagicByteStrategy,98912808_60229_1_288,98912808,7,14,201,NOT_FLIPPED,0.1550283432006836,1,10,85,12,0,201,214,0,7,1
MagicByteStrategy,98952804_131172_1_38,98952804,0,1,143,FLIPPED_CONDITION,0.2709338665008545,1,54,420,2,0,143,225,1,2,1
MagicByteStrategy,296742187_840868_1_40,296742187,11,14,187,NOT_FLIPPED,0.15189242362976074,1,-,-,-,-,187,492,0,11,1
MagicByteStrategy,98923896_123985_1_38,98923896,14,14,220,NOT_FLIPPED,0.3837563991546631,1,22,149,2,0,220,234,0,4,1
MagicByteStrategy,98928384_832806_0_32,98928384,0,0,33,NOT_FLIPPED,6.008148193359375e-05,0,4,32,4,0,33,40,0,0,1
MagicByteStrategy,98909640_35617_0_32,98909640,0,0,175,NOT_FLIPPED,3.337860107421875e-05,0,4,32,4,0,175,180,0,0,1
MagicByteStrategy,98909640_20147_0_32771,98909640,0,0,249,NOT_FLIPPED,4.601478576660156e-05,0,4,32,4,0,249,254,0,0,1
MagicByteStrategy,98937426_169184_1_40,98937426,0,14,229,NOT_FLIPPED,0.038552284240722656,1,31,339,6,0,229,236,0,2,1
MagicByteStrategy,98951880_123985_0_38,98951880,14,14,286,NOT_FLIPPED,0.06749486923217773,1,22,149,4,0,286,294,0,2,1
MagicByteStrategy,2191539794_151922_0_38,2191539794,0,3,190,FLIPPED_CONDITION,0.022218704223632812,2,-,-,-,-,190,255,1,4,1
MagicByteStrategy,98945874_131172_1_38,98945874,0,1,24,FLIPPED_CONDITION,0.024527311325073242,1,54,420,2,0,24,126,1,2,1
MagicByteStrategy,296742187_11991_1_40,296742187,12,14,255,NOT_FLIPPED,0.4056394100189209,1,-,-,-,-,255,492,0,69,1
MagicByteStrategy,98928384_51651_0_32771,98928384,0,0,29,NOT_FLIPPED,4.291534423828125e-05,0,4,32,4,0,29,121,0,0,1
MagicByteStrategy,98934060_169184_0_38,98934060,0,3,22,FLIPPED_CONDITION,0.2554926872253418,2,31,339,1,0,22,39,1,4,1
MagicByteStrategy,296855641_74179_0_38,296855641,0,3,232,FLIPPED_CONDITION,0.015324831008911133,1,22,149,4,0,232,240,1,2,1
MagicByteStrategy,98927229_35617_0_32,98927229,0,1,331,FLIPPED_CONDITION,0.12076187133789062,1,4,32,3,0,331,340,1,1,1
MagicByteStrategy,296740999_211100_0_288,296740999,0,3,278,FLIPPED_CONDITION,0.01062154769897461,1,-,-,-,-,278,279,1,3,1
MagicByteStrategy,98946039_790838_1_32,98946039,14,14,259,NOT_FLIPPED,0.07983207702636719,1,10,85,2,0,259,280,0,2,1
MagicByteStrategy,98927229_20309_0_32,98927229,0,1,486,FLIPPED_CONDITION,0.0646824836730957,1,4,32,3,0,486,492,1,1,1
MagicByteStrategy,98928384_944619_0_32,98928384,0,0,209,NOT_FLIPPED,4.1961669921875e-05,0,4,32,4,0,209,247,0,0,1
MagicByteStrategy,98927229_528362_1_32,98927229,0,3,249,FLIPPED_CONDITION,0.06590557098388672,1,4,32,3,0,249,256,1,1,1
MagicByteStrategy,2670775915_169184_1_32,2670775915,0,0,223,NOT_FLIPPED,3.790855407714844e-05,0,-,-,-,-,223,227,0,0,1
MagicByteStrategy,98927229_423214_0_32,98927229,0,1,333,FLIPPED_CONDITION,0.010981559753417969,1,4,32,3,0,333,408,1,1,1
MagicByteStrategy,2670775915_169184_1_32771,2670775915,0,0,224,NOT_FLIPPED,5.316734313964844e-05,0,-,-,-,-,224,227,0,0,1
MagicByteStrategy,98934060_151922_0_38,98934060,0,3,214,FLIPPED_CONDITION,0.00955343246459961,2,31,339,1,0,214,218,1,4,1
MagicByteStrategy,3422577576_431083_0_288,3422577576,14,14,255,NOT_FLIPPED,0.02348613739013672,4,5,55,4,0,255,391,0,16,1
MagicByteStrategy,98898453_131172_0_32770,98898453,14,14,3,NOT_FLIPPED,0.06820940971374512,3,54,420,3,0,3,14,0,3,1
MagicByteStrategy,98921784_145288_0_40,98921784,1,2,38,FLIPPED_CONDITION,0.07807350158691406,1,10,85,1,0,38,39,1,9,1
MagicByteStrategy,98912808_970235_1_288,98912808,0,3,49,FLIPPED_CONDITION,0.11725711822509766,1,10,85,12,0,49,180,1,20,1
MagicByteStrategy,296855641_123985_0_38,296855641,14,14,363,NOT_FLIPPED,0.3844597339630127,1,22,149,4,0,363,371,0,2,1
MagicByteStrategy,98927229_438460_1_32,98927229,0,3,256,FLIPPED_CONDITION,0.015528202056884766,1,4,32,3,0,256,260,1,1,1
MagicByteStrategy,98909640_35527_0_32,98909640,0,0,305,NOT_FLIPPED,4.649162292480469e-05,0,4,32,4,0,305,393,0,0,1
MagicByteStrategy,296740999_74179_1_288,296740999,14,14,222,NOT_FLIPPED,0.13359928131103516,1,-,-,-,-,222,231,0,4,1
MagicByteStrategy,98947227_169184_1_40,98947227,7,14,182,NOT_FLIPPED,0.15965485572814941,1,31,339,6,0,182,191,0,11,1
MagicByteStrategy,98927229_168856_1_32,98927229,0,3,260,FLIPPED_CONDITION,0.02217888832092285,1,4,32,3,0,260,275,1,1,1
MagicByteStrategy,98927229_961657_0_32,98927229,0,1,31,FLIPPED_CONDITION,0.20944976806640625,1,4,32,3,0,31,39,1,1,1
MagicByteStrategy,98928384_20147_1_32,98928384,0,0,251,NOT_FLIPPED,8.845329284667969e-05,0,4,32,4,0,251,254,0,0,1
MagicByteStrategy,98929737_211100_0_288,98929737,11,14,46,NOT_FLIPPED,0.2858128547668457,1,22,149,4,0,46,180,0,17,1
MagicByteStrategy,98918649_74179_0_40,98918649,12,14,236,NOT_FLIPPED,0.39058947563171387,1,22,149,9,0,236,492,0,54,1
MagicByteStrategy,890406544_151922_1_288,890406544,0,1,192,FLIPPED_CONDITION,0.003782510757446289,2,31,339,3,0,192,225,1,6,1
MagicByteStrategy,98928384_950786_0_32771,98928384,0,0,23,NOT_FLIPPED,6.699562072753906e-05,0,4,32,4,0,23,121,0,0,1
MagicByteStrategy,98927229_585264_1_32,98927229,0,3,230,FLIPPED_CONDITION,0.09034919738769531,1,4,32,3,0,230,238,1,1,1
MagicByteStrategy,98938746_131172_0_32770,98938746,14,14,4,NOT_FLIPPED,0.11132597923278809,3,54,420,3,0,4,14,0,6,1
MagicByteStrategy,98922675_11991_1_288,98922675,12,14,272,NOT_FLIPPED,0.359607458114624,1,10,85,13,0,272,492,0,84,1
MagicByteStrategy,296771689_211100_0_40,296771689,0,1,27,FLIPPED_CONDITION,0.15966176986694336,1,22,149,5,0,27,39,1,5,1
MagicByteStrategy,98927229_438460_0_32,98927229,0,1,256,FLIPPED_CONDITION,0.07423543930053711,1,4,32,3,0,256,260,1,1,1
MagicByteStrategy,296742187_840868_0_40,296742187,11,14,184,NOT_FLIPPED,0.16153335571289062,1,-,-,-,-,184,191,0,12,1
MagicByteStrategy,98899113_131172_0_32771,98899113,0,0,1,NOT_FLIPPED,8.177757263183594e-05,0,54,420,4,0,1,3,0,0,1
MagicByteStrategy,98934060_169184_1_38,98934060,0,1,22,FLIPPED_CONDITION,0.02983379364013672,2,31,339,1,0,22,40,1,4,1
MagicByteStrategy,98927229_51651_1_32,98927229,0,3,57,FLIPPED_CONDITION,0.01561117172241211,1,4,32,3,0,57,59,1,1,1
MagicByteStrategy,98909640_628478_0_32,98909640,0,0,138,NOT_FLIPPED,0.00015664100646972656,0,4,32,4,0,138,225,0,0,1
MagicByteStrategy,98927229_289905_0_32,98927229,0,1,231,FLIPPED_CONDITION,0.04550981521606445,1,4,32,3,0,231,237,1,1,1
MagicByteStrategy,296771689_74179_0_40,296771689,0,1,28,FLIPPED_CONDITION,0.33207154273986816,1,22,149,5,0,28,40,1,5,1
MagicByteStrategy,98909640_961657_0_32,98909640,0,0,29,NOT_FLIPPED,5.555152893066406e-05,0,4,32,4,0,29,39,0,0,1
MagicByteStrategy,296762482_131172_1_33,296762482,0,1,203,FLIPPED_CONDITION,0.0037314891815185547,1,-,-,-,-,203,218,1,2,1
MagicByteStrategy,98909640_168574_0_32,98909640,0,0,223,NOT_FLIPPED,5.698204040527344e-05,0,4,32,4,0,223,231,0,0,1
MagicByteStrategy,98897100_131172_0_32770,98897100,14,14,2,NOT_FLIPPED,0.044000864028930664,3,54,420,3,0,2,3,0,3,1
MagicByteStrategy,98927229_93985_1_32,98927229,0,3,131,FLIPPED_CONDITION,0.01819586753845215,1,4,32,3,0,131,243,1,1,1
MagicByteStrategy,890278240_211100_0_288,890278240,12,14,162,NOT_FLIPPED,0.39191651344299316,3,-,-,-,-,162,180,0,141,1
MagicByteStrategy,98921784_60229_0_40,98921784,14,14,233,NOT_FLIPPED,0.3582935333251953,1,10,85,1,0,233,234,0,10,1
MagicByteStrategy,98929737_74179_0_288,98929737,10,14,239,NOT_FLIPPED,0.05313467979431152,1,22,149,4,0,239,243,0,7,1
MagicByteStrategy,98928384_35617_0_32771,98928384,0,0,333,NOT_FLIPPED,0.00011014938354492188,0,4,32,4,0,333,340,0,0,1
MagicByteStrategy,98950857_211100_0_294,98950857,0,3,23,FLIPPED_CONDITION,0.01483011245727539,1,22,149,3,0,23,25,1,1,1
MagicByteStrategy,98909640_801711_0_32771,98909640,0,0,145,NOT_FLIPPED,6.222724914550781e-05,0,4,32,4,0,145,225,0,0,1
MagicByteStrategy,98921784_11991_0_40,98921784,1,2,39,FLIPPED_CONDITION,0.10184454917907715,1,10,85,1,0,39,40,1,9,1
MagicByteStrategy,98930034_123985_1_40,98930034,14,14,257,NOT_FLIPPED,0.39223504066467285,1,22,149,2,0,257,371,0,70,1
MagicByteStrategy,890406544_151922_0_288,890406544,10,14,192,NOT_FLIPPED,0.25556111335754395,2,31,339,3,0,192,255,0,6,1
MagicByteStrategy,98922675_60229_1_288,98922675,14,14,217,NOT_FLIPPED,0.025574922561645508,1,10,85,13,0,217,230,0,23,1
MagicByteStrategy,98928384_961657_0_32771,98928384,0,0,33,NOT_FLIPPED,4.76837158203125e-05,0,4,32,4,0,33,39,0,0,1
MagicByteStrategy,98899872_950909_0_32771,98899872,0,0,10,NOT_FLIPPED,4.0531158447265625e-05,0,6,61,4,0,10,38,0,0,1
MagicByteStrategy,98940660_131172_1_32,98940660,9,14,136,NOT_FLIPPED,0.07026338577270508,1,54,420,2,0,136,240,0,3,1
MagicByteStrategy,98912379_11991_0_40,98912379,4,14,36,NOT_FLIPPED,0.28321242332458496,1,10,85,2,0,36,40,0,3,1
MagicByteStrategy,296771689_123985_1_40,296771689,14,14,221,NOT_FLIPPED,0.4225804805755615,1,22,149,5,0,221,234,0,5,1
MagicByteStrategy,98912808_919657_0_288,98912808,1,2,241,FLIPPED_CONDITION,0.01763129234313965,1,10,85,12,0,241,254,1,36,1
MagicByteStrategy,98928384_51651_1_32,98928384,0,0,232,NOT_FLIPPED,4.315376281738281e-05,0,4,32,4,0,232,234,0,0,1
MagicByteStrategy,98922675_145288_0_288,98922675,14,14,37,NOT_FLIPPED,0.40956902503967285,1,10,85,13,0,37,39,0,8,1
MagicByteStrategy,98946039_970235_1_32,98946039,0,3,236,FLIPPED_CONDITION,0.03621029853820801,1,10,85,2,0,236,247,1,2,1
MagicByteStrategy,98928384_815284_1_32771,98928384,0,0,201,NOT_FLIPPED,4.982948303222656e-05,0,4,32,4,0,201,206,0,0,1
MagicByteStrategy,98928384_832806_1_32,98928384,0,0,237,NOT_FLIPPED,1.71661376953125e-05,0,4,32,4,0,237,243,0,0,1
