cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
130030376, 368196, 1, 682, 2605, 288, 0, 556cb14d0318, 0, false, 44-45&45-46, OffsetAllEnd
2391477654, 575784, 1, 682, 2606, 288, 0, 556cb14d0318, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 575784, 5, 231, 65535, 288, 2, 62, 0, true, , Offset
75260415, 975985, 1, 240, 65535, 34, 2, e0, 258, true, , Offset
1803757130, 975985, 1, 682, 2606, 288, 0, 556cb14d0320, 0, false, 44-45&45-46, OffsetAllEnd
1116295878, 166917, 1, 682, 2606, 288, 0, 556cb14d0320, 0, false, 44-45&45-46, OffsetAllEnd
1693440669, 811295, 1, 682, 2606, 288, 0, 556cb14d0320, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 190020, 1, 231, 65535, 34, 2, 60, 30, true, , Offset
1452827488, 120335, 1, 681, 2605, 34, 1, 60, 50, false, 44-45&45-46, OffsetAllEnd
2356101559, 141617, 1, 682, 65535, 32, 2, 4, 0, false, , Offset
1693460073, 141617, 1, 231, 65535, 34, 2, 1, f1e38747, true, , Offset
3240486505, 888904, 1, 240, 65535, 36, 2, 0, 2, true, , Offset
1693451460, 141617, 1, 682, 2606, 32, 0, 1464c45, 1, false, 1-2&2-3&3-4&4-5, OffsetAllEnd
1693455189, 141617, 1, 231, 65535, 32, 2, 2, 0, true, , Offset
980077193, 507091, 6, 681, 65535, 288, 2, 0, 0, false, , Offset
980077193, 607289, 5, 264, 2606, 288, 0, 69, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 279004, 1, 849, 2606, 34, 0, 8, 118, false, 56-57&57-58, OffsetAllEnd
1803757130, 279004, 1, 849, 2606, 288, 0, 55d212b6f338, 0, false, 56-57&57-58, OffsetAllEnd
2433193567, 168052, 1, 849, 2606, 288, 0, 55d212b6f338, 0, false, 56-57&57-58, OffsetAllEnd
811073927, 168052, 1, 849, 2605, 288, 0, 55d212b6f338, 0, false, 56-57&57-58, OffsetAllEnd
1452829204, 1008221, 1, 849, 2606, 288, 0, 55d212b76fa0, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452829204, 1008221, 2, 849, 2605, 288, 0, 55d212b762d0, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452829204, 1008221, 3, 849, 2606, 288, 0, 55d212b75600, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452829204, 1008221, 4, 849, 2605, 288, 0, 55d212b7f310, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452829204, 1008221, 5, 849, 2606, 288, 0, 55d212b7dfb0, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452829204, 1008221, 6, 849, 2606, 288, 0, 55d212b7d2e0, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452829204, 1008221, 7, 849, 2606, 288, 0, 55d212b7c610, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452829006, 1008221, 1, 849, 2606, 36, 1, 55d212b6e470, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452848608, 1008221, 1, 849, 2606, 34, 1, 55d212b6f450, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
1452849928, 1008221, 1, 240, 65535, 34, 2, 5655220fc190, 5655220fc338, false, , Offset
1452849928, 1008221, 2, 240, 65535, 34, 2, 5655220fc170, 5655220fc338, false, , Offset
1452849928, 1008221, 3, 240, 65535, 34, 2, 5655220fc150, 5655220fc338, false, , Offset
1452849928, 1008221, 4, 849, 2606, 34, 0, 55d212b6f130, 55d212b6f338, false, 56-57&57-58, OffsetAllEnd
2523063778, 848649, 1, 237, 2606, 16416, 0, 0, 0, true, 50-51&51-52, Offset
2523072490, 848649, 1, 237, 65535, 32, 2, f1e38747, 3, true, , Offset
2523153241, 848649, 1, 241, 65535, 32, 2, 4, 4, true, , Offset
1233476165, 141617, 1, 241, 65535, 32, 2, 3e, 0, true, , Offset
1233476165, 141617, 2, 241, 65535, 32, 2, b4, 0, true, , Offset
1233476165, 141617, 3, 241, 65535, 32, 2, b5, 0, true, , Offset
1233476165, 141617, 4, 238, 65535, 32, 2, 0, 6aa9, true, , Offset
2523148786, 141617, 1, 238, 65535, 32, 2, 3e, 6aa9, true, , Offset
2523148786, 141617, 2, 238, 65535, 32, 2, b4, 6aa9, true, , Offset
2523148786, 141617, 3, 238, 65535, 32, 2, b5, 6aa9, true, , Offset
2523148786, 141617, 4, 238, 2605, 32, 0, 0, 6aa9, true, 18-19&19-20, OffsetAllEnd
2523141658, 141617, 1, 241, 65535, 32, 2, becfe86600000000, 0, true, , Offset
2523167794, 141617, 1, 241, 65535, 32, 2, 4, 4, true, , Offset
2523146179, 141617, 1, 241, 65535, 32, 2, f2fd, 38, true, , Offset
2391497388, 575784, 1, 240, 2606, 288, 0, 70, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 575784, 1, 240, 2606, 288, 0, 72, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 575784, 2, 240, 2606, 288, 0, 6f, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 575784, 3, 240, 2606, 288, 0, 63, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 575784, 4, 240, 2606, 288, 0, 30, 0, false, 44-45&45-46, OffsetAllEnd
2391490722, 575784, 1, 240, 2606, 288, 1, 0, 0, false, 44-45&45-46, OffsetAllEnd
1803757130, 190020, 1, 240, 2606, 288, 0, 5655220fc2d8, 0, false, 44-45&45-46, OffsetAllEnd
1116295878, 953904, 1, 240, 2605, 288, 0, 5655220fc2d8, 0, false, 44-45&45-46, OffsetAllEnd
1693627317, 811295, 1, 240, 2606, 288, 0, 5655220fc2d8, 0, false, 44-45&45-46, OffsetAllEnd
130010807, 618836, 1, 240, 2606, 288, 0, 5655220fc2d8, 0, false, 44-45&45-46, OffsetAllEnd
1693452780, 389763, 1, 242, 65535, 32, 2, 47f2fd53, 0, true, , Offset
1693450635, 389763, 1, 242, 65535, 32, 2, 9ae71d31, 0, true, , Offset
2356144327, 389763, 1, 242, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
1693447467, 389763, 1, 242, 65535, 32, 2, 9ae71d31, 0, true, , Offset
75260415, 733797, 1, 920, 2606, 34, 0, 8, 260, false, 44-45&45-46, OffsetAllEnd
1803757130, 733797, 1, 920, 2606, 288, 0, 556b6888c1f0, 0, false, 44-45&45-46, OffsetAllEnd
1693437831, 389763, 1, 920, 2605, 288, 0, 556b6888c1f0, 0, false, 44-45&45-46, OffsetAllEnd
130030376, 968081, 1, 920, 2606, 288, 0, 556b6888c1f0, 0, false, 44-45&45-46, OffsetAllEnd
2391477654, 234237, 1, 920, 2606, 288, 0, 556b6888c1f0, 0, false, 44-45&45-46, OffsetAllEnd
2391497388, 234237, 1, 920, 2606, 288, 0, 6e, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 234237, 1, 920, 2606, 288, 0, 75, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 234237, 2, 920, 2606, 288, 0, 6c, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 234237, 4, 920, 2605, 288, 0, 30, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 376740, 1, 292, 65535, 34, 2, e0, d0, true, , Offset
1452827488, 430063, 1, 296, 2606, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
3240486505, 680535, 1, 242, 65535, 36, 2, 99c91e46, 2, true, , Offset
3240498649, 680535, 1, 292, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 680535, 2, 242, 65535, 32, 2, 26724791, 0, true, , Offset
3240498649, 680535, 3, 242, 65535, 32, 2, 133923c8, 0, true, , Offset
3240498649, 680535, 4, 242, 65535, 32, 2, 99c91e4, 0, true, , Offset
3240498649, 680535, 5, 296, 65535, 32, 2, 2, 0, true, , Offset
3240498649, 680535, 6, 296, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 680535, 7, 242, 65535, 32, 2, 133923c, 0, true, , Offset
3240498649, 680535, 8, 242, 65535, 32, 2, 99c91e, 0, true, , Offset
3240498649, 680535, 9, 242, 65535, 32, 2, 4ce48f, 0, true, , Offset
3240498649, 680535, 10, 242, 65535, 32, 2, 267247, 0, true, , Offset
3240498649, 680535, 11, 242, 65535, 32, 2, 133923, 0, true, , Offset
3240498649, 680535, 12, 920, 65535, 32, 2, ddd33, 0, false, , OffsetAllEnd
3240498649, 680535, 13, 242, 65535, 32, 2, 4ce48, 0, true, , Offset
3240498649, 680535, 14, 242, 65535, 32, 2, 26724, 0, true, , Offset
3240498649, 680535, 15, 242, 65535, 32, 2, 13392, 0, true, , Offset
3240498649, 680535, 16, 242, 65535, 32, 2, 99c9, 0, true, , Offset
2356149970, 389763, 1, 920, 2606, 32, 0, 0, 1, false, 17-18&18-19&19-20&20-21, OffsetAllEnd
1693453836, 389763, 1, 292, 65535, 32, 2, 2, 0, true, , Offset
1693447500, 389763, 1, 242, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
3190003928, 607289, 1, 264, 2606, 288, 0, 64, 0, false, 44-45&45-46, OffsetAllEnd
980077193, 607289, 1, 264, 2606, 288, 0, 79, 0, false, 44-45&45-46, OffsetAllEnd
980077193, 607289, 2, 264, 2606, 288, 0, 6e, 0, false, 44-45&45-46, OffsetAllEnd
1693452780, 853794, 1, 260, 65535, 32, 2, 9ae71d32, 0, true, , Offset
1693450635, 853794, 1, 260, 65535, 32, 2, 9ae71d31, 0, true, , Offset
2356144327, 853794, 1, 243, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
1693447467, 853794, 1, 260, 65535, 32, 2, 9ae71d31, 0, true, , Offset
75260415, 247748, 1, 307, 2606, 34, 0, 8, d8, false, 44-45&45-46, OffsetAllEnd
1803757130, 247748, 1, 307, 2605, 288, 0, 561fa93fd378, 0, false, 44-45&45-46, OffsetAllEnd
1693437831, 853794, 1, 307, 2606, 288, 0, 561fa93fd378, 0, false, 44-45&45-46, OffsetAllEnd
130030376, 405552, 1, 307, 2605, 288, 0, 561fa93fd378, 0, false, 44-45&45-46, OffsetAllEnd
2391477654, 747356, 1, 307, 2605, 288, 0, 561fa93fd378, 0, false, 44-45&45-46, OffsetAllEnd
2391497388, 747356, 1, 307, 2606, 288, 0, 6c, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 747356, 2, 307, 2606, 288, 0, 61, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 747356, 3, 307, 2605, 288, 0, 64, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 747356, 4, 307, 2605, 288, 0, 31, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 870917, 1, 307, 2606, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
1452827488, 948814, 1, 307, 2606, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
3240486505, 169974, 1, 260, 65535, 36, 2, f, 2, true, , Offset
3240498649, 169974, 1, 260, 65535, 32, 2, 7, 0, true, , OffsetAllEnd
3240498649, 169974, 2, 260, 65535, 32, 2, 3, 0, true, , Offset
3240498649, 169974, 3, 260, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 169974, 4, 243, 65535, 32, 2, 99c91e4, 0, true, , Offset
3240498649, 169974, 5, 243, 65535, 32, 2, 4ce48f2, 0, true, , Offset
3240498649, 169974, 6, 305, 65535, 32, 2, 4, 0, true, , Offset
3240498649, 169974, 7, 305, 65535, 32, 2, 2, 0, true, , Offset
3240498649, 169974, 8, 305, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 169974, 9, 243, 65535, 32, 2, 4ce48f, 0, true, , Offset
3240498649, 169974, 10, 243, 65535, 32, 2, 267247, 0, true, , Offset
3240498649, 169974, 11, 243, 65535, 32, 2, 133923, 0, true, , Offset
3240498649, 169974, 12, 243, 65535, 32, 2, 99c91, 0, true, , Offset
3240498649, 169974, 13, 243, 65535, 32, 2, 4ce48, 0, true, , Offset
3240498649, 169974, 14, 243, 65535, 32, 2, 26724, 0, true, , Offset
3240498649, 169974, 15, 243, 65535, 32, 2, 13392, 0, true, , Offset
3240498649, 169974, 16, 243, 65535, 32, 2, 99c9, 0, true, , Offset
2356149970, 853794, 1, 307, 2606, 32, 1, 1, 1, false, 33-34&34-35&35-36&36-37, OffsetAllEnd
785377185, 853794, 1, 307, 65535, 32, 2, 1, 0, true, , Offset
1693453836, 853794, 1, 307, 65535, 32, 2, 2, 0, true, , Offset
1693447500, 853794, 1, 243, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
980077193, 607289, 3, 264, 2605, 288, 0, 61, 0, false, 44-45&45-46, OffsetAllEnd
1693452780, 184913, 1, 264, 65535, 32, 2, 9ae71d32, 0, true, , Offset
1693450635, 184913, 1, 264, 65535, 32, 2, 9ae71d31, 0, true, , Offset
2356144327, 184913, 1, 244, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
1693447467, 184913, 1, 264, 65535, 32, 2, 9ae71d31, 0, true, , Offset
75260415, 791223, 1, 264, 2605, 34, 0, 10, d8, false, 44-45&45-46, OffsetAllEnd
1803757130, 791223, 1, 264, 2606, 288, 0, 55e0fed3c378, 0, false, 44-45&45-46, OffsetAllEnd
1693437831, 184913, 1, 264, 2606, 288, 0, 55e0fed3c378, 0, false, 44-45&45-46, OffsetAllEnd
130030376, 648515, 1, 264, 2605, 288, 0, 55e0fed3c378, 0, false, 44-45&45-46, OffsetAllEnd
2391477654, 307759, 1, 264, 2606, 288, 0, 55e0fed3c378, 0, false, 44-45&45-46, OffsetAllEnd
2391497388, 307759, 1, 264, 2605, 288, 0, 64, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 307759, 1, 264, 2605, 288, 0, 79, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 307759, 2, 264, 2606, 288, 0, 6e, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 307759, 3, 264, 2606, 288, 0, 61, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 307759, 4, 264, 2605, 288, 0, 6d, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 307759, 5, 264, 2606, 288, 0, 69, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 307759, 7, 264, 2606, 288, 0, 31, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 171894, 1, 264, 2606, 34, 1, e0, c8, false, 44-45&45-46, OffsetAllEnd
1452827488, 110397, 1, 264, 2606, 34, 1, e0, c8, false, 44-45&45-46, OffsetAllEnd
3240486505, 868997, 1, 264, 65535, 36, 2, f, 2, true, , Offset
3240498649, 868997, 1, 264, 65535, 32, 2, 7, 0, true, , Offset
3240498649, 868997, 2, 264, 65535, 32, 2, 3, 0, true, , Offset
3240498649, 868997, 3, 264, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 868997, 4, 244, 65535, 32, 2, 99c91e4, 0, true, , Offset
3240498649, 868997, 5, 244, 65535, 32, 2, 4ce48f2, 0, true, , Offset
3240498649, 868997, 6, 315, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 868997, 7, 314, 65535, 32, 2, 2, 0, true, , Offset
3240498649, 868997, 8, 314, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 868997, 9, 244, 65535, 32, 2, 4ce48f, 0, true, , Offset
3240498649, 868997, 10, 244, 65535, 32, 2, 267247, 0, true, , Offset
3240498649, 868997, 11, 244, 65535, 32, 2, 133923, 0, true, , Offset
3240498649, 868997, 12, 244, 65535, 32, 2, 99c91, 0, true, , Offset
3240498649, 868997, 13, 244, 65535, 32, 2, 4ce48, 0, true, , Offset
3240498649, 868997, 14, 244, 65535, 32, 2, 26724, 0, true, , Offset
3240498649, 868997, 15, 244, 65535, 32, 2, 13392, 0, true, , Offset
3240498649, 868997, 16, 244, 65535, 32, 2, 99c9, 0, true, , Offset
2356149970, 184913, 1, 264, 2606, 32, 0, 2, 1, false, 33-34&34-35&35-36&36-37, OffsetAllEnd
1693453836, 184913, 1, 264, 65535, 32, 2, 2, 0, true, , Offset
1693447500, 184913, 1, 244, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
980077193, 607289, 7, 264, 2606, 288, 0, 31, 0, false, 44-45&45-46, OffsetAllEnd
1693452780, 491528, 1, 266, 65535, 32, 2, 9ae71d32, 0, true, , Offset
1693450635, 491528, 1, 266, 65535, 32, 2, 9ae71d31, 0, true, , Offset
2356144327, 491528, 1, 245, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
1693447467, 491528, 1, 266, 65535, 32, 2, 9ae71d31, 0, true, , Offset
75260415, 606446, 1, 266, 2605, 34, 0, 10, d8, false, 44-45&45-46, OffsetAllEnd
1803757130, 606446, 1, 266, 2606, 288, 0, 56358e400378, 0, false, 44-45&45-46, OffsetAllEnd
1693437831, 491528, 1, 266, 2606, 288, 0, 56358e400378, 0, false, 44-45&45-46, OffsetAllEnd
130030376, 833306, 1, 266, 2605, 288, 0, 56358e400378, 0, false, 44-45&45-46, OffsetAllEnd
2391477654, 122998, 1, 266, 2605, 288, 0, 56358e400378, 0, false, 44-45&45-46, OffsetAllEnd
2391497388, 122998, 1, 266, 2606, 288, 0, 69, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 122998, 1, 266, 2605, 288, 0, 6e, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 122998, 2, 266, 2606, 288, 0, 74, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 122998, 3, 266, 2606, 288, 0, 65, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 122998, 5, 266, 2606, 288, 0, 70, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 122998, 6, 266, 2605, 288, 0, 31, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 511279, 1, 266, 2605, 34, 1, e0, c8, false, 44-45&45-46, OffsetAllEnd
1452827488, 327012, 1, 266, 2605, 34, 1, e0, c8, false, 44-45&45-46, OffsetAllEnd
3240486505, 528604, 1, 266, 65535, 36, 2, f, 2, true, , Offset
3240498649, 528604, 1, 266, 65535, 32, 2, 7, 0, true, , Offset
3240498649, 528604, 2, 266, 65535, 32, 2, 3, 0, true, , Offset
3240498649, 528604, 3, 266, 65535, 32, 0, 1, 0, true, 61-62&62-63&63-64&64-65, Offset
3240498649, 528604, 4, 245, 65535, 32, 2, 99c91e4, 0, true, , Offset
3240498649, 528604, 5, 245, 65535, 32, 2, 4ce48f2, 0, true, , Offset
3240498649, 528604, 6, 326, 65535, 32, 2, 4, 0, true, , Offset
3240498649, 528604, 7, 326, 65535, 32, 2, 2, 0, true, , Offset
3240498649, 528604, 8, 326, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 528604, 9, 245, 65535, 32, 2, 4ce48f, 0, true, , Offset
3240498649, 528604, 10, 245, 65535, 32, 2, 267247, 0, true, , Offset
3240498649, 528604, 11, 245, 65535, 32, 2, 133923, 0, true, , OffsetAllEnd
3240498649, 528604, 12, 245, 65535, 32, 2, 99c91, 0, true, , Offset
3240498649, 528604, 13, 245, 65535, 32, 2, 4ce48, 0, true, , Offset
3240498649, 528604, 14, 245, 65535, 32, 2, 26724, 0, true, , Offset
3240498649, 528604, 15, 245, 65535, 32, 2, 13392, 0, true, , Offset
3240498649, 528604, 16, 245, 65535, 32, 2, 99c9, 0, true, , Offset
2356149970, 491528, 1, 266, 2606, 32, 0, 3, 1, false, 33-34&34-35&35-36&36-37, OffsetAllEnd
1693453836, 491528, 1, 266, 65535, 32, 2, 2, 0, true, , Offset
1693447500, 491528, 1, 245, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
980077193, 607289, 6, 766, 2606, 288, 0, 62, 0, false, 56-57&57-58, OffsetAllEnd
1693452780, 140535, 1, 269, 65535, 32, 2, 9ae71d32, 0, true, , Offset
1693450635, 140535, 1, 269, 65535, 32, 2, 9ae71d31, 0, true, , Offset
2356144327, 140535, 1, 246, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
1693447467, 140535, 1, 331, 65535, 32, 2, 9ae71d31, 0, true, , Offset
75260415, 844817, 1, 333, 2606, 34, 0, 8, d8, false, 44-45&45-46, OffsetAllEnd
1803757130, 844817, 1, 333, 2606, 288, 0, 560972cc1378, 0, false, 44-45&45-46, OffsetAllEnd
1693437831, 140535, 1, 333, 2605, 288, 0, 560972cc1378, 0, false, 44-45&45-46, OffsetAllEnd
130030376, 594917, 1, 333, 2606, 288, 0, 560972cc1378, 0, false, 44-45&45-46, OffsetAllEnd
2391477654, 279689, 1, 333, 2606, 288, 0, 560972cc1378, 0, false, 44-45&45-46, OffsetAllEnd
2391497388, 279689, 1, 333, 2605, 288, 0, 6e, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 279689, 2, 333, 2605, 288, 0, 74, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 279689, 3, 333, 2605, 288, 0, 65, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 279689, 4, 333, 2605, 288, 0, 31, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 158160, 1, 333, 65535, 34, 2, e0, d0, false, , Offset
1452827488, 88475, 1, 333, 2606, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
3240486505, 898083, 1, 333, 65535, 36, 2, f, 2, true, , Offset
3240498649, 898083, 1, 333, 65535, 32, 2, 7, 0, true, , Offset
3240498649, 898083, 2, 333, 65535, 32, 2, 3, 0, true, , Offset
3240498649, 898083, 3, 333, 65535, 32, 0, 1, 0, true, 61-62&62-63&63-64&64-65, Offset
3240498649, 898083, 4, 246, 65535, 32, 2, 99c91e4, 0, true, , Offset
3240498649, 898083, 5, 246, 65535, 32, 2, 4ce48f2, 0, true, , Offset
3240498649, 898083, 6, 338, 65535, 32, 2, 4, 0, true, , Offset
3240498649, 898083, 7, 338, 65535, 32, 2, 2, 0, true, , Offset
3240498649, 898083, 8, 338, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 898083, 9, 246, 65535, 32, 2, 4ce48f, 0, true, , Offset
3240498649, 898083, 10, 246, 65535, 32, 2, 267247, 0, true, , Offset
3240498649, 898083, 11, 246, 65535, 32, 2, 133923, 0, true, , Offset
3240498649, 898083, 12, 246, 65535, 32, 2, 99c91, 0, true, , Offset
3240498649, 898083, 13, 246, 65535, 32, 2, 4ce48, 0, true, , Offset
3240498649, 898083, 14, 246, 65535, 32, 2, 26724, 0, true, , Offset
3240498649, 898083, 15, 246, 65535, 32, 2, 13392, 0, true, , Offset
3240498649, 898083, 16, 246, 65535, 32, 2, 99c9, 0, true, , Offset
2356149970, 140535, 1, 333, 2606, 32, 0, 4, 1, false, 33-34&34-35&35-36&36-37, OffsetAllEnd
1693453836, 140535, 1, 333, 65535, 32, 2, 2, 0, true, , Offset
1693447500, 140535, 1, 246, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
1693729815, 980029, 1, 331, 65535, 32, 2, 9ae71d31, 0, true, , Offset
1693750506, 980029, 1, 333, 2606, 32, 0, 2, 0, true, 49-50&50-51&51-52&52-53, OffsetAllEnd
2676007764, 22022, 1, 333, 65535, 32, 2, a1becfe8, 41, true, , Offset
3240464593, 379237, 1, 333, 2605, 40, 0, 2, 0, true, 49-50&50-51&51-52&52-53, OffsetAllEnd
3240460435, 379237, 1, 333, 2606, 16438, 0, 2, 0, true, 49-50&50-51&51-52&52-53, Offset
762869416, 980029, 1, 333, 2606, 38, 1, 1, 0, true, 49-50&50-51&51-52&52-53, OffsetAllEnd
762876148, 980029, 1, 331, 65535, 38, 2, 9ae71d31, 800000, true, , Offset
762865291, 980029, 65537, 333, 65535, 32771, 2, 0, 1, true, , Offset
2675955822, 322188, 65537, 333, 65535, 32771, 2, 0, ffffffffffffffff, true, , Offset
1693755324, 980029, 1, 333, 2605, 288, 0, 0, 1, true, 49-50&50-51&51-52&52-53, OffsetAllEnd
1693755324, 980029, 65537, 333, 65535, 32771, 2, 0, 1, true, , Offset
1693452780, 547615, 1, 271, 65535, 32, 2, 9ae71d32, 0, true, , Offset
1693450635, 547615, 1, 271, 65535, 32, 2, 9ae71d31, 0, true, , Offset
2356144327, 547615, 1, 248, 65535, 34, 2, 47f2fd53, 9ae71d31, true, , Offset
1693447467, 547615, 1, 271, 65535, 32, 2, 9ae71d31, 0, true, , Offset
75260415, 433145, 1, 351, 2606, 34, 0, 8, d8, false, 44-45&45-46, OffsetAllEnd
1803757130, 433145, 1, 351, 2605, 288, 0, 55b0a215a378, 0, false, 44-45&45-46, OffsetAllEnd
1693437831, 547615, 1, 351, 2606, 288, 0, 55b0a215a378, 0, false, 44-45&45-46, OffsetAllEnd
130030376, 224269, 1, 351, 2606, 288, 0, 55b0a215a378, 0, false, 44-45&45-46, OffsetAllEnd
2391477654, 932705, 1, 351, 2605, 288, 0, 55b0a215a378, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 932705, 1, 351, 2605, 288, 0, 68, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 932705, 2, 351, 2606, 288, 0, 64, 0, false, 44-45&45-46, OffsetAllEnd
2879524869, 932705, 4, 351, 2606, 288, 0, 31, 0, false, 44-45&45-46, OffsetAllEnd
75260415, 529976, 1, 351, 2605, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
1452827488, 730739, 1, 351, 2605, 34, 1, e0, d0, false, 44-45&45-46, OffsetAllEnd
3240486505, 510923, 1, 271, 65535, 36, 2, f, 2, true, , Offset
3240498649, 510923, 1, 351, 65535, 32, 0, 3f, 0, true, 61-62&62-63&63-64&64-65, Offset
3240498649, 510923, 2, 271, 65535, 32, 2, 3, 0, true, , Offset
3240498649, 510923, 3, 271, 65535, 32, 0, 1, 0, true, 61-62&62-63&63-64&64-65, Offset
3240498649, 510923, 4, 248, 65535, 32, 2, 99c91e4, 0, true, , Offset
3240498649, 510923, 5, 351, 65535, 32, 2, 3, 0, true, , Offset
3240498649, 510923, 6, 351, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 510923, 7, 248, 65535, 32, 2, 133923c, 0, true, , Offset
3240498649, 510923, 8, 248, 65535, 32, 2, 99c91e, 0, true, , Offset
3240498649, 510923, 9, 248, 65535, 32, 2, 4ce48f, 0, true, , Offset
3240498649, 510923, 10, 248, 65535, 32, 2, 267247, 0, true, , Offset
3240498649, 510923, 11, 248, 65535, 32, 2, 133923, 0, true, , Offset
3240498649, 510923, 12, 248, 65535, 32, 2, 99c91, 0, true, , Offset
3240498649, 510923, 13, 248, 65535, 32, 2, 4ce48, 0, true, , Offset
3240498649, 510923, 14, 248, 65535, 32, 2, 26724, 0, true, , Offset
3240498649, 510923, 15, 248, 65535, 32, 2, 13392, 0, true, , Offset
3240498649, 510923, 16, 248, 65535, 32, 2, 99c9, 0, true, , Offset
2356149970, 547615, 1, 351, 2606, 32, 0, 6, 1, false, 33-34&34-35&35-36&36-37, OffsetAllEnd
